"","[0,10)","[10,12)","[12,14)","[14,16)","[16,18)","[18,20)","[20,21)","[21,22)","[22,23)","[23,24)","[24,25)","[25,26)","[26,27)","[27,28)","[28,29)","[29,30)","[30,31)","[31,32)","[32,33)","[33,34)","[34,35)","[35,36)","[36,37)","[37,38)","[38,39)","[39,40)","[40,41)","[41,42)","[42,44)","[44,46)","[46,48)","[48,50)","[50,52)","[52,54)","[54,56)","[56,58)","[58,60)","[60,200)","CVtotal"
"1996.1",0.168944480469729,0.108001247084673,0.093805959785916,0.0517903105612476,0.087247230733322,0.160299951329551,0.154956730867111,0.31780394720237,0.546453961337247,0.795822906679913,1.10579572078312,1.43790206751356,1.4852732104598,2.25735156350811,2.3522568650786,2.45959704939279,2.27516851711754,2.34264640900256,2.12975888294429,2.15232616491806,2.18814352134307,1.92772529957316,1.84052096133931,1.60375905372583,1.59234232010077,1.56219625001573,1.31906900871118,1.50453157457776,2.76158735645387,2.7052251986618,3.09749039623085,2.35083939223073,1.6411361840651,1.39243076659253,0.96131911395011,0.507411166535519,0.625136157889083,1.91644984655165,0.0342914760505881
"1996.4",0.705952072093655,2.0285237252055,3.37717497990695,2.15093005533268,1.15173826968446,0.367412103759954,0.0923898714571722,0.169513009722836,0.168352073557128,0.251822967193759,0.1996875033999,0.291222497971688,0.244703714601411,0.385469927205201,0.361555868485618,0.337850133999538,0.354732331668724,0.486360576630149,0.587094813143837,0.749595712233793,1.11884644295987,1.1334082236986,1.55692089550307,2.01103535883296,2.39507308228,2.52807387622833,2.30635836067879,2.79658719356112,4.95280124000207,3.38019055722839,3.7294699737645,2.37761329967544,1.33805049388738,0.765329022366429,0.511516680597772,0.281514069971912,0.296777317342049,1.38052395953058,0.0786878603739216
"1997.1",0.551187766151955,0.408355235789704,0.631255630323326,0.697385427437758,1.11909011878621,1.09083644571372,0.518338792311164,0.530366662911693,0.463920031502201,0.370502761425282,0.364470263079429,0.329225576653725,0.345238036370301,0.448832224286232,0.428966213219805,0.419867793272032,0.474679251039207,0.449237754842991,0.454643693187755,0.418746015512458,0.448263588399417,0.400529597298622,0.497709821152551,0.437354685306661,0.47127366221253,0.518517827769731,0.513768341001842,0.753496396856118,1.2670432906906,1.15270123606608,1.45293987642108,0.971807970862183,0.594149569056937,0.495894720324679,0.356078783958506,0.214112891981159,0.215643709070765,0.967137662993316,0.0395284490921806
"1997.4",0.610744748130389,0.661224399264198,1.65920732146075,1.38322710752167,1.51113525639881,1.45216965401705,0.758591691701848,1.11176202093998,1.34423649086707,1.70155666547809,1.8266125142526,2.07559882458645,1.79607326176361,1.76061476770398,1.56505023621848,1.22120097194527,0.976691603093971,1.0041391010447,0.925261548542659,0.835800310982762,0.875872294713659,0.768216297133769,0.747414089143413,0.640147402604855,0.707232048172373,0.7021790996519,0.682037326388382,0.784846252394196,1.2449466394668,0.895410121052636,0.921016342760643,0.699983195239535,0.352855906521688,0.241260278209536,0.19378712211231,0.131430937927027,0.161385907155052,0.718749873306024,0.0560457792470397
"1998.1",0.292240971481866,0.518363242977624,0.91637369753655,1.08751042233282,1.8956073494087,2.2987633640215,1.10842984187843,0.957115699740134,0.837413228938768,0.776621105606202,0.798459498984437,0.767835974461374,0.855978819694065,1.02944948159839,1.30500520596363,1.43497435812203,1.41687640739051,1.27139241101008,1.06503012732277,1.00815976531244,0.811742053502557,0.686473063235599,0.611793407320513,0.463722787533218,0.381866166421743,0.360141066770854,0.338531695616643,0.404729315125676,0.70393645179108,0.850846473770451,0.789106678016817,0.662706645980411,0.407489120063448,0.292133702426032,0.202854440537144,0.112671167059152,0.166446066086072,0.627544878221327,0.0392777362846899
"1998.4",0.479605857264741,0.432612732899952,0.796148670453482,0.746713388911839,1.31000343795677,2.05466609003017,1.09027103279468,1.47147242662506,1.51951179268844,2.24348704517333,1.85773937338351,2.01390213547535,1.79768531626623,1.75212130804138,1.82166667075518,1.69334815635591,1.63550953785915,1.56397335622778,1.52671818360276,1.51321687639971,1.58849750379538,1.37356758500098,1.3427663128579,1.09540475651313,1.27898736316455,1.25510406770751,1.06460116014797,1.284263202242,2.01359801169912,1.51564891806161,1.48539837495357,0.832258178938543,0.438935840222712,0.363634374071705,0.22824075748676,0.145803427241754,0.15255011976321,0.756038014007814,0.055599594509764
"1999.1",0.81809156505933,0.998919671240248,0.9108441121018,0.486783593776145,0.429322706736398,0.692292727612095,0.525989863270527,0.669350962723238,0.836119612130108,1.04830227180835,1.30485086360131,1.38979173832942,1.38848017608909,1.45965325267257,1.63823502792113,1.5497010953397,1.21076861333094,1.05322958083715,0.877546843078649,0.766006406444567,0.605114319578292,0.504318432110666,0.507248322900515,0.399589283205118,0.378250905709409,0.463736172737738,0.446629183311675,0.526159305498008,1.05692794520979,0.821218714060004,0.881693096726497,0.565418027708621,0.341952030192604,0.277303795947171,0.180932455159803,0.0979752627072372,0.0952462773382998,0.393905527566128,0.0299498674171744
"1999.4",0.672991704121626,0.875101501868254,1.57789560041726,1.70874581944702,2.16455050250896,2.91867036660756,1.8442633752328,2.24170746099027,2.1748556077812,2.44080970555161,2.05715752957649,2.18684063994172,1.74054434766848,1.77038229123194,1.87524899953797,1.46045539168966,1.31748421462414,1.33769007444908,1.42381833377467,1.54664246286226,1.53550851911551,1.73432176733542,1.71488370914959,1.694540466587,1.83658443913182,1.86863575338159,1.84768025456648,1.55497694714391,2.4131763334193,1.37207119133914,1.0855446440751,0.644038998910984,0.303117499243704,0.299930085317036,0.212281612537769,0.110599113752279,0.107668311412578,0.52056429630528,0.0430934336946959
"2000.1",0.575256634317231,0.859094826921841,0.907402262933747,1.08563619393098,1.61639209778426,2.08964860049332,1.21654688640176,1.45090452909137,1.85516453021587,2.11059978601442,2.77162478896674,2.70101952365695,2.49923706131065,2.69641911474769,2.61331537155983,2.31949351185966,1.98110416469666,1.46353334751848,1.36662816612415,0.968639176107729,0.879499049378091,0.81249654815975,0.70418263533738,0.617780741810818,0.704939949280709,0.694894609802255,0.670328047786624,0.75056444176363,1.30621867344113,1.03314958803552,0.811397424930908,0.476193722404549,0.275160601917907,0.198192667521226,0.138288039469034,0.0813436250398509,0.0825208647072015,0.347786407608458,0.0339320635005728
"2000.4",1.92440838931062,0.348408229944963,0.220533236408644,0.304602473593356,0.520395793990202,1.05440133874444,0.745371060771181,0.712025978677609,1.07972698583474,1.16970079779385,1.08474035614003,0.946854023957107,0.964578849528957,0.964460963957909,1.04347514412218,1.0625571233136,1.16393385782786,1.30683016562927,1.61180083093147,1.76539322873294,1.77167818290254,2.05020484034477,2.03171424108257,1.80245535901386,2.00825173496652,2.00051531893783,1.75401265441246,1.72394442406934,2.44963152882585,1.37082791397866,0.870386103223359,0.481023810379371,0.389125923113377,0.268269705618538,0.213894977924725,0.132278675738989,0.154818209639768,0.473273223060759,0.0415787021447967
"2001.1",0.922976602205925,0.904386406529889,1.01565976830141,0.732092823339091,0.437884113072961,0.37150741529306,0.289381169200566,0.382587186497196,0.451735123040942,0.56430061790926,0.738926357625393,0.896708021152485,0.922425169986959,1.03047876906295,1.09866148319048,1.1473931929607,1.17268067658062,1.11890583035177,1.09126808244211,0.997105429151499,0.954258661136814,0.920067120058774,0.850774144990854,0.894573901466899,0.784364878153848,0.865530220630135,0.858625010983111,0.831372581335241,1.44043506841971,1.29723337576614,0.851974104601608,0.606690964670493,0.382743426663386,0.236744136814416,0.118302043599304,0.100902016621726,0.0879216301050888,0.288732860184851,0.0237521341958971
"2001.4",1.10753870280254,0.21837136610622,0.549635349001625,1.17694228948684,2.91219121213638,4.76013954410571,3.02186360717744,3.30174588010217,3.7299625973349,4.01139073355607,3.88003840993962,3.41643783393072,3.00995124367872,2.63260989661087,2.57771952110444,2.29964250498112,1.83968590182532,1.62930452423488,1.47725613786405,1.28828738332067,1.24645486958193,1.38295434322196,1.45689571433193,1.42545162376955,1.45541198710494,1.44770346696278,1.28901561265187,1.25109229743158,1.98274726309435,1.38018075323055,0.923278774981331,0.615662351887285,0.37277197365879,0.209297572129968,0.11638069964777,0.103319820482893,0.130273318259237,0.406571885099091,0.0394841973309453
"2002.1",1.29493979705415,1.24272606395322,0.934976872573792,0.649650060796484,1.03200418342807,2.5154632228654,2.42191588387701,3.13347567506695,3.83578420410112,4.32429150268322,4.5432504325669,4.72840418377584,4.78915086395121,4.74200945066819,4.19748805664813,3.8109391947116,3.51301439265646,2.83596035274282,2.58869209184099,2.51634751988433,2.12588571640676,1.63761252501482,1.47263766646953,1.40677285911589,1.22908428438189,1.13991141156299,1.08094532897322,0.935441404196441,1.74787375948915,1.29907892032803,0.967090839047821,0.707742670654104,0.411545979735624,0.342632864772859,0.190435157348772,0.172829920393804,0.121442966617115,0.407205325158638,0.028518830344107
"2002.4",0.233475491207046,0.0472684024115814,0.17772678638031,0.339993903615237,0.785082185745925,1.68208806615049,1.55482284855849,2.05926771837991,2.25107603443156,2.59726534774201,2.64869151970096,2.41451124249527,2.42382542816145,2.66513544996672,2.78858767855567,3.41895396176135,4.21723360180248,5.26887458106786,5.91949089583841,6.63026609639535,6.58955684392799,6.92163015308811,5.72210711225872,5.66950739275593,5.16252578609078,4.28038589455399,3.78454871107049,2.78539146578818,4.0236365087275,2.43294784872852,1.54085129080618,0.914484153105881,0.646384220855817,0.387012164002143,0.350470829552986,0.269730026178659,0.171311145247042,0.557565752212753,0.0342137974484738
"2003.1",0.203398491984791,0.0894022071259445,0.0962014390714037,0.107507445246023,0.153508182260728,0.254378012370552,0.251121711303846,0.331830285100836,0.515135911597092,0.623168744120855,0.84921110787226,0.932369049317445,1.0013803248443,1.17600152062852,1.11585455603093,1.23612206526882,1.32798427451209,1.2888662115446,1.48200413058155,1.7357447732395,1.9464133109572,2.1156009331818,2.17937249971746,2.11042556989522,2.20121378861169,1.95620986231165,1.73574415716416,1.4384962431578,2.17333767745001,1.39073163110139,0.852170667318581,0.52642345674625,0.362027395518401,0.227060700769116,0.154337771130606,0.122300644885688,0.0971693149911178,0.345645306236325,0.0256938733947403
"2003.4",4.21414704459837,2.48767503391047,2.34281478208554,2.47176500524807,1.93331003400644,1.55163311447828,0.813249397196345,0.913635729203324,0.800105293727554,0.801280199687451,0.819666672907906,0.83594987611957,0.694098077618986,0.654854510723195,0.540640283132973,0.590580109331315,0.76941718192483,0.820958474951002,1.07578968343493,1.36663888453698,1.58881851665324,1.89256585652018,1.98500182213818,2.22171466049835,2.09920157269645,1.95205907150331,1.91438635668855,1.91881729316575,2.7901265363999,1.79774750414564,1.12469845197237,0.701473949686245,0.401642727793412,0.31428037126791,0.164479198822244,0.126390159060498,0.161929043346809,0.44041999919485,0.0401922166172172
"2004.1",2.21784223587995,1.68856213539723,1.9719523906819,2.16514148208781,2.02884717372696,1.97866417749664,0.987804223056863,0.868836456586483,0.791397586164241,0.783640048825354,0.858612335030845,0.892880200737603,0.913152593518539,0.902441265787902,0.942663480976924,0.961038889371232,0.791018817068971,0.766941711067737,0.67098387580795,0.731080361256034,0.730162507130402,0.754584380431244,0.690783133725967,0.812352811444605,0.874249999761456,0.931365933374115,0.862008343968347,0.826087203174955,1.31309206766756,1.15896234090071,0.783211937201591,0.527890010175014,0.374328445967878,0.270762581890233,0.163894666632051,0.15296219340606,0.124208441816126,0.358043670946664,0.0274322656234825
"2004.4",0.343756656488329,0.316658849551223,0.755910437765707,1.92655781297073,4.79370118975543,8.46197867277376,5.11366762007628,5.34188240197406,5.3216346921806,5.08571542561015,4.72948783841832,4.297958002642,3.82371827121503,3.49657728822702,3.24360225394027,2.61053418168174,2.56587321535441,2.36737597062151,2.52566943015918,2.50803128003217,2.28693394168521,2.47128849264453,1.97944908936989,1.95435291385435,1.92280889794511,1.50956019434594,1.48290534442284,1.37920789197632,2.18925738134638,1.57576546436214,0.974174405096338,0.555761985868895,0.415984346536439,0.349576764982063,0.211612822120727,0.183163481222562,0.135881417101865,0.377632408287272,0.034136811706485
"2005.1",0.352990976804908,0.168099843379536,0.217187298131043,0.517276486577879,1.47470859668228,3.09060331112622,2.26954540297426,2.95063744385297,3.29120662891449,3.60786519206698,3.99892060544754,4.17270566401306,3.77940373528823,3.76075814892116,3.3045156742159,2.85811342788591,2.42229599925786,2.17132776578419,1.87172838897604,1.69018329698168,1.57426540705226,1.36885416403194,1.36530243142099,1.32831923093797,1.18913248103963,1.24899374827185,0.966518325521281,1.04227666015077,1.51761224374513,1.14200955747054,0.81840119004543,0.558223746634854,0.364388520453808,0.225735125743787,0.162960065566322,0.167026227332758,0.126014111509407,0.449459137304908,0.0257077937858256
"2005.4",0.686154051375412,0.128977749947501,0.331425925462106,0.678632776834154,1.17418179598719,1.50996021704762,0.960292064854066,1.09920839009872,1.17268168657336,1.70321686341277,2.21151909749692,2.76851972979106,3.99573001925344,4.6512655260477,5.43751990412254,6.14027904625727,6.67730486297468,7.4468385627673,7.6202989360954,7.13143996760918,6.49533340847571,5.7908377031755,4.93282231740338,4.58286664086993,3.8016144939253,3.10002589590937,2.71051538898501,2.26526006540072,3.15706055662299,2.37151097634951,1.69177694743994,1.10706409338367,0.759613422977749,0.517493009131196,0.381022778358786,0.23404692482196,0.150684258664106,0.468184119288611,0.0332439959670204
"2006.1",0.265226646307907,0.247668833817018,0.238380651342319,0.196136383282016,0.257781111498764,0.436428230882289,0.360362004350318,0.466534069576041,0.490842093632153,0.555580071709938,0.757914499442576,0.848436362774819,1.05037600344386,1.32664664301699,1.66542188105946,1.88606495130475,2.40110172894625,2.58681922808478,2.68674892133462,2.95625452091008,3.04669961145687,2.78145155980688,2.65846188564442,2.29773395837449,2.04124465760574,1.68930803780376,1.41348779696612,1.16274176848387,1.54583186985027,1.06590043631041,0.739369456546967,0.492809523107378,0.367175711018235,0.28655421922207,0.207006991844406,0.150085648006272,0.127453911649283,0.30304337686368,0.0259081617577268
"2006.4",1.76379974552304,0.614694350855157,0.82139959337648,1.36536090452182,3.55237026973947,5.33832799066848,3.38368894145474,2.68079852204851,2.70786498522768,2.72180042229698,2.42330345736913,2.29846583384738,2.29527084679468,2.55100994949708,2.6578404859409,3.19152969963989,3.75023941813287,4.2359569471437,4.95461888441531,5.04961692034395,4.90882858107126,5.31021797844743,5.2484349768133,4.96649175770908,4.51090854477408,4.42631839286403,3.73541105029528,2.77023915203537,3.82706752322609,2.21436562498645,1.33208076972654,0.761666979070322,0.548161030245689,0.384201976139605,0.272551413622493,0.228952208005667,0.143220161070778,0.613551636902778,0.0302650677723438
"2007.1",0.652167851979226,0.993339821251649,1.19173452367474,1.13702743295931,1.09800187992912,1.48910370007316,1.22608474026793,1.60704978089355,1.85466854100343,2.20379903583906,2.58095371063919,2.65070405380617,2.45433153766108,2.52401892242544,2.62806057060259,2.39753026460839,2.41616412767027,2.25331775017806,2.29387423872413,2.46529086859033,2.64427216249112,2.59488315826195,2.49094093502565,2.42064459123829,2.46146524919161,2.10343704664107,2.00221229089401,1.68852364090903,2.49923217389109,1.84810022921834,1.12575096178044,0.817283595867928,0.470440288507044,0.325884060987668,0.212849194705112,0.16815387712934,0.17635393375473,0.421147615264438,0.0234910651500297
"2007.4",0.613336554215233,0.206568097056757,0.243030537482247,0.839023778597594,2.16968495776154,3.81777179859799,2.56550775919051,3.4869234942328,4.03741236028701,4.50312134458307,5.09416617675021,4.95917257238041,4.94915305438412,5.19809864376072,5.66383425077864,5.61171096056398,5.9809498876046,5.88709481892021,6.64271882690368,6.32112984151625,6.18189753103081,5.77126289188228,5.02164050090449,5.28579480838652,4.61246270947871,3.87140847832786,3.89327987400765,3.12315503679692,5.04438696322578,3.3434666505093,2.08287922261442,1.33761792466236,0.775721041933652,0.559096090034411,0.362290654837088,0.236962250992381,0.262958961320999,0.714557773689219,0.0301546746120925
"2008.1",0.315340473116848,0.244194480977984,0.35043850908975,0.255885900799263,0.548310726239867,1.62886296084884,1.52364727786325,2.32398594160343,3.14874392939015,3.35719130018194,4.09783524284382,4.72643547940985,4.74350046817426,4.92740370217373,5.06955815512267,4.64216918758741,5.09441916110313,4.58649189177503,5.07088159554151,5.07557138569302,5.00899567406983,5.09778363953687,4.85491671281645,4.79786835209318,4.06635722147588,3.43821006738724,2.92452750579626,2.45995869477503,4.08462068436393,2.80392669771875,1.88361169522952,1.33556876069511,0.699914541361954,0.523214687286951,0.338508420232456,0.267661374219843,0.237832147105494,0.610153388456178,0.0234804440473472
"2008.4",1.88436608447097,0.453386965006982,0.748609133239565,1.3286077570567,1.57181252867924,1.95069216366215,1.38839672591581,1.96638388069976,2.41109323721991,3.4024307847691,4.09041158469245,4.72214979490359,5.27683957954148,6.58727286822428,7.3524340426649,7.45865596796346,8.04519465181875,7.93270961714291,8.37989247179589,8.63756612097042,9.04010896984119,8.73003594193486,8.05897829289845,7.33595374377086,7.12470955438873,6.02583557150127,6.40049470008308,4.85103688084628,7.52113058155477,4.9640091790522,3.11438080546946,2.0875630157765,1.39140296566666,0.910794075806488,0.46637297650233,0.356720864838404,0.306734695346192,0.876813795686828,0.03310020150523
"2009.1",0.9617881396012,0.560131255306051,0.583525658846323,0.598995961894175,0.629682613200832,1.14049487655016,0.886603468521933,1.17315587964551,1.27772633896485,1.47578257465997,1.88196840322855,2.24310273700675,2.71140147897311,3.42015887239114,4.26657501201929,5.06275889687691,5.9281621552489,5.56889533783904,6.21895576386365,6.25598680405141,6.19616342864961,5.95073381936148,5.9867567917917,5.48768259172258,5.41036618951316,5.2968551549448,4.66139014973887,4.16758758665048,6.91774838202325,4.97834566236298,3.5425113623113,2.40774239555429,1.53381565552924,1.06342359039339,0.739548406918522,0.425491641048542,0.391702453999692,0.918491519029984,0.0227956068758763
"2009.4",0.52370938956338,0.281356540706679,0.288465027788617,0.865014202855898,2.87726897952457,5.51597020563344,3.2185095395064,3.68079965016287,3.42421936658287,3.78210082947488,4.34714303974839,4.17482452873884,4.78904303043695,5.19968166575566,5.57949384499515,6.24949194266976,6.10389347945135,5.67339977927752,6.02240521039607,5.96567712414148,5.47478183476768,5.59657397308692,5.12124867810797,5.22802228743688,4.84221502554951,4.56524763655989,4.06439040953425,3.84208550098099,5.98630848720398,4.51150872443384,2.98066984064158,1.80858343009741,1.20444692578006,0.837463208075884,0.625083145357486,0.462979630323921,0.281831318953868,0.808393913152549,0.0307990980340265
"2010.1",0.179233929645546,0.122316093498784,0.171461432070521,0.245633856793241,0.443627889526208,1.35097805374429,1.40308035587386,1.81599977395506,2.06558391824156,2.26041195938494,2.67416881975392,3.20370366355446,3.50240202484875,4.00773806696481,4.72930639774141,5.4342474388543,6.22605677377997,6.68626945215443,7.18942212891389,7.20490333859237,7.07536820296636,6.64323090975111,6.51115270212997,6.21226654653669,5.43465663335656,5.58231818410855,4.94153499336075,4.17655726325809,6.33651960904186,5.29994057187993,3.75924423356248,2.63460319206696,2.02190192479416,1.34798418060941,1.06579652797268,0.714452515853853,0.600763722177453,1.52392134063511,0.0235192495242601
"2010.4",0.41528002230545,0.215070787559696,0.418833426587269,0.570185677733378,0.689699549281016,0.820904840421065,0.813950343987662,1.08317154854586,1.54433296216301,1.89892683012114,3.0578846792273,3.78060144515163,4.97292294803237,6.54509604850209,7.90543566807842,8.82655182323528,9.76503294309222,9.54853934738598,11.0666883855832,10.0232793336642,9.94061682403307,9.63603467743624,9.13322346307116,8.2409724487551,7.44425107733773,6.22009239298631,6.14067085037116,5.34123372160521,8.04149202206567,5.3139413028119,3.55318787002234,2.64090308916187,1.51443350548369,1.08884195252134,0.784931405478751,0.555591942045603,0.422475213199226,0.94707844594409,0.0328986482921836
"2011.1",0.146668472462742,0.0955813444100803,0.124033549542789,0.135080584156064,0.183946868096262,0.303307355083957,0.28165494952053,0.506849774398723,0.69020056189518,0.885680514525895,1.26395502949492,1.83678298218594,2.57014174582094,3.50892196169938,4.68968942305959,5.5005802105467,5.83256521735323,6.18712708428644,7.0706319156671,6.53544358547678,6.24998584511914,6.04062580934554,5.27831403662172,5.07887510169308,4.57855523957568,3.70765751639066,3.45430077702639,2.7132502804166,4.11332735432531,2.70483787443395,1.79636291689864,1.3753819051689,0.943570842680323,0.669438344459348,0.449634584654282,0.361044664337963,0.279591821326508,0.639182832625247,0.0258968859431495
"2011.4",0.931303735185095,0.155572636907838,0.195452097957958,0.342969750640203,0.43113144589847,1.09883879930631,1.10578019185233,1.73670752140821,2.38062340230469,2.22970533967377,2.80144017287205,2.27069889823759,2.21212058384412,2.52773888844964,2.90248747558608,3.35489650537226,3.77287846009315,4.710542655909,5.14603910183762,5.38010058112973,5.3803998536116,5.4255928727954,5.08219285203123,4.60623684518569,3.89091614325367,3.47821268078555,3.11556164902742,2.40381444665316,3.26193268832345,1.95804224535183,1.40767986690796,0.732833101077725,0.48507672840497,0.337434572890903,0.21362257543449,0.127309449025533,0.129594350750843,0.251872930879074,0.0351547363389994
